,number_of_labels,label_coordinates,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B100700262.jpg,1,"[(14, 1119, 418, 1687)]",404.0,568.0,0.0,229472.0,0.0
B100700273.jpg,1,"[(12, 1341, 560, 1700)]",548.0,359.0,0.0,196732.0,0.0
B100700350.jpg,1,"[(24, 1383, 474, 1682)]",450.0,299.0,0.0,134550.0,0.0
B100700382.jpg,1,"[(24, 1379, 464, 1671)]",440.0,292.0,0.0,128480.0,0.0
B100700469.jpg,1,"[(14, 1406, 430, 1691)]",416.0,285.0,0.0,118560.0,0.0
B100700478.jpg,1,"[(5, 1232, 604, 1677)]",599.0,445.0,0.0,266555.0,0.0
B100700545.jpg,1,"[(26, 1296, 515, 1667)]",489.0,371.0,0.0,181419.0,0.0
B100700604.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100700674.jpg,1,"[(28, 1212, 433, 1537)]",405.0,325.0,0.0,131625.0,0.0
B100700681.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100700686.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100700700.jpg,1,"[(14, 1489, 257, 1683)]",243.0,194.0,0.0,47142.0,0.0
B100700745.jpg,1,"[(10, 1335, 462, 1695)]",452.0,360.0,0.0,162720.0,0.0
B100700903.jpg,1,"[(0, 1274, 580, 1691)]",580.0,417.0,0.0,241860.0,0.0
B100700920.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100701054.jpg,1,"[(6, 1384, 421, 1699)]",415.0,315.0,0.0,130725.0,0.0
B100701098.jpg,1,"[(9, 1360, 393, 1697)]",384.0,337.0,0.0,129408.0,0.0
B100701124.jpg,1,"[(17, 1561, 429, 1690)]",412.0,129.0,0.0,53148.0,0.0
B100701136.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100701210.jpg,1,"[(11, 1388, 432, 1688)]",421.0,300.0,0.0,126300.0,0.0
B100701227.jpg,1,"[(43, 1413, 444, 1669)]",401.0,256.0,0.0,102656.0,0.0
B100701241.jpg,1,"[(7, 1369, 423, 1695)]",416.0,326.0,0.0,135616.0,0.0
B100701268.jpg,1,"[(12, 1295, 301, 1695)]",289.0,400.0,0.0,115600.0,0.0
B100701389.jpg,2,"[(13, 1280, 602, 1694), (16, 1061, 406, 1277)]",489.5,315.0,218.96418086070608,328086.0,0.0
B100701413.jpg,1,"[(6, 1459, 409, 1687)]",403.0,228.0,0.0,91884.0,0.0
B100701428.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100701511.jpg,1,"[(20, 1554, 372, 1694)]",352.0,140.0,0.0,49280.0,0.0
B100701584.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100701647.jpg,1,"[(29, 1382, 468, 1675)]",439.0,293.0,0.0,128627.0,0.0
B100701799.jpg,1,"[(8, 1368, 413, 1697)]",405.0,329.0,0.0,133245.0,0.0
B100701932.jpg,1,"[(8, 1263, 643, 1687)]",635.0,424.0,0.0,269240.0,0.0
B100701967.jpg,1,"[(20, 1404, 454, 1690)]",434.0,286.0,0.0,124124.0,0.0
B100701996.jpg,1,"[(22, 1287, 590, 1699)]",568.0,412.0,0.0,234016.0,0.0
B100704477.jpg,1,"[(37, 1968, 728, 2439)]",691.0,471.0,0.0,325461.0,0.0
B100704511.jpg,1,"[(14, 2021, 679, 2446)]",665.0,425.0,0.0,282625.0,0.0
B100704547.jpg,1,"[(17, 2029, 676, 2453)]",659.0,424.0,0.0,279416.0,0.0
B100704554.jpg,1,"[(17, 2031, 674, 2452)]",657.0,421.0,0.0,276597.0,0.0
B100704915.jpg,1,"[(65, 1799, 908, 2405)]",843.0,606.0,0.0,510858.0,0.0
B100711550.jpg,1,"[(17, 2026, 673, 2448)]",656.0,422.0,0.0,276832.0,0.0
B100715355.jpg,1,"[(11, 1420, 439, 1682)]",428.0,262.0,0.0,112136.0,0.0
B100716125.jpg,1,"[(7, 1368, 425, 1699)]",418.0,331.0,0.0,138358.0,0.0
B100716161.jpg,1,"[(26, 1394, 463, 1680)]",437.0,286.0,0.0,124982.0,0.0
B100716272.jpg,1,"[(13, 1333, 518, 1686)]",505.0,353.0,0.0,178265.0,0.0
B100716445.jpg,1,"[(11, 1411, 365, 1695)]",354.0,284.0,0.0,100536.0,0.0
B100716545.jpg,1,"[(12, 1430, 434, 1684)]",422.0,254.0,0.0,107188.0,0.0
B100716596.jpg,1,"[(20, 1423, 444, 1694)]",424.0,271.0,0.0,114904.0,0.0
B100716626.jpg,1,"[(2, 1236, 447, 1539)]",445.0,303.0,0.0,134835.0,0.0
B100716671.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100716687.jpg,1,"[(26, 1392, 461, 1686)]",435.0,294.0,0.0,127890.0,0.0
B100716714.jpg,1,"[(32, 1382, 461, 1689)]",429.0,307.0,0.0,131703.0,0.0
B100716769.jpg,1,"[(21, 1373, 471, 1687)]",450.0,314.0,0.0,141300.0,0.0
B100723465.jpg,1,"[(29, 1910, 765, 2444)]",736.0,534.0,0.0,393024.0,0.0
B100724445.jpg,2,"[(11, 1494, 595, 1904), (15, 1916, 774, 2443)]",671.5,468.5,348.89629548047657,639433.0,0.0
B100739080.jpg,1,"[(17, 1419, 424, 1693)]",407.0,274.0,0.0,111518.0,0.0
B100739103.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100739230.jpg,1,"[(30, 1411, 449, 1681)]",419.0,270.0,0.0,113130.0,0.0
B100739233.jpg,1,"[(45, 1424, 450, 1682)]",405.0,258.0,0.0,104490.0,0.0
B100739256.jpg,1,"[(7, 1514, 582, 1698)]",575.0,184.0,0.0,105800.0,0.0
B100739261.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100739262.jpg,1,"[(14, 1369, 423, 1691)]",409.0,322.0,0.0,131698.0,0.0
B100739622.jpg,1,"[(14, 1414, 432, 1676)]",418.0,262.0,0.0,109516.0,0.0
B100739641.jpg,1,"[(354, 976, 921, 1391)]",567.0,415.0,0.0,235305.0,0.0
B100739705.jpg,1,"[(25, 1387, 466, 1683)]",441.0,296.0,0.0,130536.0,0.0
B100739718.jpg,2,"[(11, 1254, 354, 1536), (23, 1562, 353, 1690)]",336.5,205.0,192.58585747660703,138966.0,0.0
B100739811.jpg,1,"[(667, 1355, 1072, 1648)]",405.0,293.0,0.0,118665.0,0.0
B100739847.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100739853.jpg,1,"[(2, 1412, 312, 1611)]",310.0,199.0,0.0,61690.0,0.0
B100740373.jpg,1,"[(36, 1889, 672, 2437)]",636.0,548.0,0.0,348528.0,0.0
B100740374.jpg,1,"[(37, 1900, 667, 2439)]",630.0,539.0,0.0,339570.0,0.0
B100740870.jpg,1,"[(36, 1927, 759, 2440)]",723.0,513.0,0.0,370899.0,0.0
B100740967.jpg,1,"[(39, 1913, 748, 2421)]",709.0,508.0,0.0,360172.0,0.0
B100745767.jpg,1,"[(16, 2121, 594, 2445)]",578.0,324.0,0.0,187272.0,0.0
B100747606.jpg,1,"[(13, 1432, 412, 1684)]",399.0,252.0,0.0,100548.0,0.0
B100747642.jpg,1,"[(36, 1378, 473, 1674)]",437.0,296.0,0.0,129352.0,0.0
B100747702.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100747711.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100747715.jpg,1,"[(18, 1414, 451, 1672)]",433.0,258.0,0.0,111714.0,0.0
B100747780.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100747782.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100747926.jpg,1,"[(29, 881, 414, 1323)]",385.0,442.0,0.0,170170.0,0.0
B100748070.jpg,2,"[(34, 1373, 956, 2060), (36, 1374, 806, 1710)]",846.0,511.5,94.3464360747135,892134.0,0.0
B100752275.jpg,1,"[(48, 2013, 634, 2420)]",586.0,407.0,0.0,238502.0,0.0
B100752305.jpg,1,"[(46, 1964, 859, 2377)]",813.0,413.0,0.0,335769.0,0.0
B100752312.jpg,1,"[(71, 1920, 743, 2352)]",672.0,432.0,0.0,290304.0,0.0
B100752817.jpg,1,"[(84, 1833, 708, 2345)]",624.0,512.0,0.0,319488.0,0.0
B100755245.jpg,2,"[(41, 1401, 471, 1681), (12, 978, 445, 1373)]",431.5,337.5,289.26328837237537,291435.0,0.0
B100755420.jpg,1,"[(2, 1449, 282, 1696)]",280.0,247.0,0.0,69160.0,0.0
B100755436.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100755462.jpg,2,"[(26, 1432, 424, 1689), (4, 1204, 315, 1406)]",354.5,229.5,188.6680285580999,165108.0,0.0
B100755465.jpg,1,"[(0, 1241, 604, 1698)]",604.0,457.0,0.0,276028.0,0.0
B100755466.jpg,1,"[(0, 1337, 500, 1698)]",500.0,361.0,0.0,180500.0,0.0
B100755491.jpg,3,"[(13, 1343, 585, 1697), (591, 1651, 867, 1699), (601, 1652, 1038, 1699)]",428.3333333333333,149.66666666666666,391.73027852223913,236275.0,0.0
B100755511.jpg,1,"[(2, 1411, 454, 1697)]",452.0,286.0,0.0,129272.0,0.0
B100755615.jpg,1,"[(9, 1370, 574, 1695)]",565.0,325.0,0.0,183625.0,0.0
B100755640.jpg,1,"[(46, 1407, 447, 1660)]",401.0,253.0,0.0,101453.0,0.0
B100755659.jpg,1,"[(3, 1440, 299, 1695)]",296.0,255.0,0.0,75480.0,0.0
B100755689.jpg,1,"[(13, 1434, 418, 1695)]",405.0,261.0,0.0,105705.0,0.0
B100755690.jpg,1,"[(28, 1428, 442, 1682)]",414.0,254.0,0.0,105156.0,0.0
B100755692.jpg,1,"[(11, 1274, 593, 1686)]",582.0,412.0,0.0,239784.0,0.0
B100755703.jpg,1,"[(8, 1239, 665, 1700)]",657.0,461.0,0.0,302877.0,0.0
B100755715.jpg,1,"[(6, 1418, 418, 1690)]",412.0,272.0,0.0,112064.0,0.0
B100755754.jpg,1,"[(26, 1397, 465, 1691)]",439.0,294.0,0.0,129066.0,0.0
B100755825.jpg,1,"[(13, 1361, 574, 1696)]",561.0,335.0,0.0,187935.0,0.0
B100755850.jpg,1,"[(19, 1524, 483, 1691)]",464.0,167.0,0.0,77488.0,0.0
B100755909.jpg,1,"[(6, 1243, 495, 1695)]",489.0,452.0,0.0,221028.0,0.0
B100755918.jpg,1,"[(6, 1279, 591, 1692)]",585.0,413.0,0.0,241605.0,0.0
B100755956.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100755987.jpg,1,"[(8, 1318, 538, 1692)]",530.0,374.0,0.0,198220.0,0.0
B100756570.jpg,1,"[(40, 1990, 659, 2424)]",619.0,434.0,0.0,268646.0,0.0
B100757563.jpg,1,"[(12, 2114, 579, 2444)]",567.0,330.0,0.0,187110.0,0.0
B100758134.jpg,1,"[(40, 1872, 665, 2415)]",625.0,543.0,0.0,339375.0,0.0
B100758638.jpg,2,"[(80, 1883, 789, 2386), (67, 2172, 511, 2329)]",576.5,330.0,150.80140085556235,426335.0,0.0
B100761468.jpg,1,"[(12, 2052, 584, 2460)]",572.0,408.0,0.0,233376.0,0.0
B100763148.jpg,1,"[(35, 1995, 680, 2437)]",645.0,442.0,0.0,285090.0,0.0
B100763246.jpg,1,"[(24, 2029, 674, 2452)]",650.0,423.0,0.0,274950.0,0.0
B100766268.jpg,1,"[(26, 1999, 689, 2419)]",663.0,420.0,0.0,278460.0,0.0
B100766282.jpg,1,"[(31, 2029, 687, 2452)]",656.0,423.0,0.0,277488.0,0.0
B100839993.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B100846207.jpg,1,"[(21, 1379, 454, 1669)]",433.0,290.0,0.0,125570.0,0.0
B100846226.jpg,1,"[(40, 1377, 484, 1669)]",444.0,292.0,0.0,129648.0,0.0
B100848091.jpg,1,"[(15, 1944, 606, 2448)]",591.0,504.0,0.0,297864.0,0.0
B101000048.jpg,1,"[(2, 1257, 636, 1695)]",634.0,438.0,0.0,277692.0,0.0
B101000107.jpg,1,"[(8, 1429, 421, 1690)]",413.0,261.0,0.0,107793.0,0.0
B101000132.jpg,1,"[(7, 1427, 458, 1693)]",451.0,266.0,0.0,119966.0,0.0
B101000558.jpg,1,"[(9, 1406, 460, 1685)]",451.0,279.0,0.0,125829.0,0.0
B101000559.jpg,1,"[(9, 1423, 409, 1686)]",400.0,263.0,0.0,105200.0,0.0
B101000598.jpg,1,"[(9, 1400, 394, 1688)]",385.0,288.0,0.0,110880.0,0.0
B101000607.jpg,2,"[(7, 1148, 532, 1535), (6, 1548, 372, 1689)]",445.5,264.0,241.91424100288103,254781.0,0.0
B101000613.jpg,1,"[(6, 1414, 471, 1689)]",465.0,275.0,0.0,127875.0,0.0
B101000630.jpg,1,"[(22, 1284, 669, 1658)]",647.0,374.0,0.0,241978.0,0.0
B101000674.jpg,1,"[(6, 1378, 411, 1688)]",405.0,310.0,0.0,125550.0,0.0
B101000677.jpg,1,"[(5, 1368, 478, 1698)]",473.0,330.0,0.0,156090.0,0.0
B101000722.jpg,1,"[(18, 1233, 435, 1688)]",417.0,455.0,0.0,189735.0,0.0
B101000725.jpg,1,"[(14, 1347, 518, 1679)]",504.0,332.0,0.0,167328.0,0.0
B101000743.jpg,1,"[(16, 1420, 470, 1690)]",454.0,270.0,0.0,122580.0,0.0
B101000757.jpg,1,"[(5, 1554, 372, 1691)]",367.0,137.0,0.0,50279.0,0.0
B101000823.jpg,1,"[(12, 1397, 425, 1683)]",413.0,286.0,0.0,118118.0,0.0
B101000828.jpg,1,"[(11, 1363, 435, 1686)]",424.0,323.0,0.0,136952.0,0.0
B101000830.jpg,1,"[(8, 1397, 401, 1689)]",393.0,292.0,0.0,114756.0,0.0
B101000853.jpg,1,"[(6, 1558, 369, 1693)]",363.0,135.0,0.0,49005.0,0.0
B101000872.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101000875.jpg,1,"[(23, 1416, 440, 1671)]",417.0,255.0,0.0,106335.0,0.0
B101000952.jpg,1,"[(24, 1408, 578, 1684)]",554.0,276.0,0.0,152904.0,0.0
B101000954.jpg,1,"[(16, 1426, 429, 1684)]",413.0,258.0,0.0,106554.0,0.0
B101000964.jpg,1,"[(17, 1379, 428, 1683)]",411.0,304.0,0.0,124944.0,0.0
B101001081.jpg,1,"[(23, 1886, 731, 2445)]",708.0,559.0,0.0,395772.0,0.0
B101002130.jpg,1,"[(25, 2027, 611, 2437)]",586.0,410.0,0.0,240260.0,0.0
B101002285.jpg,2,"[(67, 2030, 749, 2407), (41, 1584, 696, 2018)]",668.5,405.5,321.3240187100865,541384.0,0.0
B101004379.jpg,1,"[(17, 1880, 735, 2440)]",718.0,560.0,0.0,402080.0,0.0
B101004992.jpg,1,"[(27, 2134, 705, 2439)]",678.0,305.0,0.0,206790.0,0.0
B101007298.jpg,1,"[(67, 1884, 855, 2397)]",788.0,513.0,0.0,404244.0,0.0
B101007561.jpg,1,"[(19, 2124, 674, 2443)]",655.0,319.0,0.0,208945.0,0.0
B101008236.jpg,1,"[(35, 2108, 680, 2426)]",645.0,318.0,0.0,205110.0,0.0
B101008263.jpg,1,"[(51, 2122, 721, 2428)]",670.0,306.0,0.0,205020.0,0.0
B101008656.jpg,1,"[(22, 1979, 625, 2446)]",603.0,467.0,0.0,281601.0,0.0
B101011014.jpg,1,"[(17, 2143, 592, 2437)]",575.0,294.0,0.0,169050.0,0.0
B101011021.jpg,1,"[(4, 1949, 751, 2468)]",747.0,519.0,0.0,387693.0,0.0
B101011033.jpg,1,"[(47, 1959, 720, 2409)]",673.0,450.0,0.0,302850.0,0.0
B101011142.jpg,1,"[(31, 1862, 726, 2414)]",695.0,552.0,0.0,383640.0,0.0
B101011160.jpg,1,"[(23, 2048, 684, 2444)]",661.0,396.0,0.0,261756.0,0.0
B101011200.jpg,1,"[(10, 2162, 577, 2445)]",567.0,283.0,0.0,160461.0,0.0
B101011235.jpg,1,"[(9, 1862, 854, 2453)]",845.0,591.0,0.0,499395.0,0.0
B101011236.jpg,1,"[(17, 2111, 668, 2439)]",651.0,328.0,0.0,213528.0,0.0
B101011280.jpg,1,"[(62, 51, 472, 399)]",410.0,348.0,0.0,142680.0,0.0
B101011441.jpg,2,"[(15, 1690, 613, 2449), (15, 1232, 617, 1689)]",600.0,608.0,419.0011933157231,728996.0,0.0
B101011448.jpg,1,"[(15, 2101, 735, 2436)]",720.0,335.0,0.0,241200.0,0.0
B101011525.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101011629.jpg,2,"[(34, 1713, 645, 2109), (39, 2117, 808, 2418)]",690.0,348.5,282.5794136167743,473425.0,0.0
B101011681.jpg,2,"[(10, 1947, 426, 2242), (14, 2246, 532, 2442)]",467.0,245.5,201.52543263816605,224248.0,0.0
B101011720.jpg,1,"[(40, 1924, 901, 2449)]",861.0,525.0,0.0,452025.0,0.0
B101011755.jpg,1,"[(17, 2162, 510, 2418)]",493.0,256.0,0.0,126208.0,0.0
B101011756.jpg,1,"[(25, 2132, 607, 2438)]",582.0,306.0,0.0,178092.0,0.0
B101011770.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101011783.jpg,1,"[(14, 2243, 524, 2440)]",510.0,197.0,0.0,100470.0,0.0
B101011785.jpg,1,"[(15, 2037, 622, 2439)]",607.0,402.0,0.0,244014.0,0.0
B101011818.jpg,1,"[(14, 2011, 617, 2444)]",603.0,433.0,0.0,261099.0,0.0
B101011886.jpg,1,"[(9, 2045, 729, 2456)]",720.0,411.0,0.0,295920.0,0.0
B101011895.jpg,2,"[(10, 2054, 645, 2457), (712, 2367, 1158, 2424)]",540.5,230.0,501.65588305132036,281327.0,0.0
B101011917.jpg,1,"[(72, 1889, 866, 2403)]",794.0,514.0,0.0,408116.0,0.0
B101011930.jpg,1,"[(978, 1415, 1481, 1735)]",503.0,320.0,0.0,160960.0,0.0
B101011980.jpg,1,"[(11, 1856, 859, 2451)]",848.0,595.0,0.0,504560.0,0.0
B101012041.jpg,1,"[(17, 1965, 698, 2418)]",681.0,453.0,0.0,308493.0,0.0
B101012058.jpg,1,"[(91, 1888, 681, 2259)]",590.0,371.0,0.0,218890.0,0.0
B101012139.jpg,1,"[(12, 2011, 706, 2454)]",694.0,443.0,0.0,307442.0,0.0
B101012158.jpg,1,"[(22, 2210, 480, 2433)]",458.0,223.0,0.0,102134.0,0.0
B101012281.jpg,1,"[(8, 2060, 643, 2460)]",635.0,400.0,0.0,254000.0,0.0
B101012284.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101012343.jpg,1,"[(328, 930, 988, 1358)]",660.0,428.0,0.0,282480.0,0.0
B101012393.jpg,1,"[(14, 2044, 642, 2441)]",628.0,397.0,0.0,249316.0,0.0
B101012493.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101012547.jpg,1,"[(48, 2018, 637, 2422)]",589.0,404.0,0.0,237956.0,0.0
B101012558.jpg,1,"[(18, 2006, 616, 2445)]",598.0,439.0,0.0,262522.0,0.0
B101012691.jpg,1,"[(2, 2105, 719, 2457)]",717.0,352.0,0.0,252384.0,0.0
B101012729.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101012732.jpg,1,"[(13, 1860, 853, 2451)]",840.0,591.0,0.0,496440.0,0.0
B101012755.jpg,1,"[(158, 1931, 721, 2324)]",563.0,393.0,0.0,221259.0,0.0
B101012790.jpg,2,"[(15, 1914, 542, 2232), (12, 2241, 540, 2440)]",527.5,258.5,215.50928054262536,272658.0,0.0
B101012797.jpg,1,"[(14, 2064, 646, 2463)]",632.0,399.0,0.0,252168.0,0.0
B101012804.jpg,1,"[(9, 2012, 617, 2445)]",608.0,433.0,0.0,263264.0,0.0
B101012846.jpg,1,"[(17, 1918, 577, 2344)]",560.0,426.0,0.0,238560.0,0.0
B101012920.jpg,2,"[(19, 1967, 504, 2221), (31, 2240, 539, 2438)]",496.5,226.0,191.3194318410966,223774.0,0.0
B101012983.jpg,1,"[(11, 2067, 618, 2443)]",607.0,376.0,0.0,228232.0,0.0
B101017458.jpg,1,"[(26, 2238, 395, 2435)]",369.0,197.0,0.0,72693.0,0.0
B101017468.jpg,1,"[(8, 1908, 587, 2443)]",579.0,535.0,0.0,309765.0,0.0
B101017481.jpg,1,"[(44, 2084, 622, 2445)]",578.0,361.0,0.0,208658.0,0.0
B101017599.jpg,1,"[(20, 2154, 607, 2448)]",587.0,294.0,0.0,172578.0,0.0
B101017613.jpg,1,"[(16, 1848, 849, 2453)]",833.0,605.0,0.0,503965.0,0.0
B101017666.jpg,1,"[(5, 2012, 662, 2449)]",657.0,437.0,0.0,287109.0,0.0
B101017672.jpg,1,"[(13, 2128, 530, 2447)]",517.0,319.0,0.0,164923.0,0.0
B101017691.jpg,1,"[(19, 1991, 668, 2441)]",649.0,450.0,0.0,292050.0,0.0
B101017705.jpg,1,"[(9, 2113, 728, 2451)]",719.0,338.0,0.0,243022.0,0.0
B101017720.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101017749.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101017752.jpg,1,"[(15, 1924, 635, 2442)]",620.0,518.0,0.0,321160.0,0.0
B101017767.jpg,1,"[(932, 2029, 1532, 2454)]",600.0,425.0,0.0,255000.0,0.0
B101017787.jpg,1,"[(940, 2144, 1528, 2557)]",588.0,413.0,0.0,242844.0,0.0
B101018274.jpg,1,"[(10, 2113, 475, 2433)]",465.0,320.0,0.0,148800.0,0.0
B101018401.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101018515.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101018522.jpg,1,"[(5, 1986, 715, 2456)]",710.0,470.0,0.0,333700.0,0.0
B101018544.jpg,1,"[(11, 2233, 443, 2447)]",432.0,214.0,0.0,92448.0,0.0
B101018670.jpg,1,"[(27, 1386, 459, 1681)]",432.0,295.0,0.0,127440.0,0.0
B101018685.jpg,1,"[(7, 1278, 588, 1691)]",581.0,413.0,0.0,239953.0,0.0
B101018767.jpg,2,"[(28, 1426, 445, 1679), (695, 1576, 1080, 1690)]",401.0,183.5,498.35241044867035,149391.0,0.0
B101018873.jpg,1,"[(12, 1329, 443, 1689)]",431.0,360.0,0.0,155160.0,0.0
B101018882.jpg,1,"[(8, 1283, 582, 1688)]",574.0,405.0,0.0,232470.0,0.0
B101018888.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101018961.jpg,1,"[(42, 1403, 454, 1667)]",412.0,264.0,0.0,108768.0,0.0
B101019087.jpg,1,"[(21, 1367, 475, 1677)]",454.0,310.0,0.0,140740.0,0.0
B101019088.jpg,1,"[(26, 1369, 480, 1678)]",454.0,309.0,0.0,140286.0,0.0
B101019142.jpg,1,"[(7, 1313, 445, 1690)]",438.0,377.0,0.0,165126.0,0.0
B101019147.jpg,0,[],0.0,0.0,0.0,0.0,0.0
B101019171.jpg,1,"[(16, 1281, 597, 1691)]",581.0,410.0,0.0,238210.0,0.0
B101019216.jpg,1,"[(14, 1413, 438, 1682)]",424.0,269.0,0.0,114056.0,0.0
B101019237.jpg,1,"[(28, 1387, 456, 1658)]",428.0,271.0,0.0,115988.0,0.0
B101019252.jpg,1,"[(47, 1422, 447, 1673)]",400.0,251.0,0.0,100400.0,0.0
B101019268.jpg,2,"[(11, 1421, 505, 1683), (11, 1134, 423, 1410)]",453.0,269.0,212.74001151640468,243140.0,0.0
B101019269.jpg,1,"[(6, 1280, 586, 1688)]",580.0,408.0,0.0,236640.0,0.0
B101019281.jpg,1,"[(23, 1373, 474, 1676)]",451.0,303.0,0.0,136653.0,0.0
B101019291.jpg,1,"[(30, 1369, 485, 1676)]",455.0,307.0,0.0,139685.0,0.0
B101019331.jpg,1,"[(24, 1370, 477, 1674)]",453.0,304.0,0.0,137712.0,0.0
B101019333.jpg,1,"[(17, 1277, 595, 1686)]",578.0,409.0,0.0,236402.0,0.0
B101019369.jpg,1,"[(29, 1369, 480, 1673)]",451.0,304.0,0.0,137104.0,0.0
B101019417.jpg,1,"[(44, 1400, 455, 1656)]",411.0,256.0,0.0,105216.0,0.0
B101019436.jpg,1,"[(22, 1313, 526, 1679)]",504.0,366.0,0.0,184464.0,0.0
B101019521.jpg,1,"[(23, 1412, 442, 1675)]",419.0,263.0,0.0,110197.0,0.0
B101019587.jpg,1,"[(15, 1422, 430, 1676)]",415.0,254.0,0.0,105410.0,0.0
B101019701.jpg,1,"[(12, 1489, 415, 1692)]",403.0,203.0,0.0,81809.0,0.0
B101019709.jpg,1,"[(44, 1394, 465, 1667)]",421.0,273.0,0.0,114933.0,0.0
B101019757.jpg,1,"[(5, 1323, 410, 1690)]",405.0,367.0,0.0,148635.0,0.0
B101019818.jpg,1,"[(18, 1433, 515, 1675)]",497.0,242.0,0.0,120274.0,0.0
B101021324.jpg,2,"[(5, 1572, 605, 2034), (2, 2040, 630, 2456)]",614.0,439.0,339.53322738724705,538448.0,0.0
B101021357.jpg,1,"[(19, 2164, 606, 2454)]",587.0,290.0,0.0,170230.0,0.0
B101021358.jpg,2,"[(21, 2084, 623, 2450), (640, 2142, 1169, 2463)]",565.5,343.5,447.1644691833196,390141.0,0.0
B101021422.jpg,3,"[(891, 1552, 1202, 1764), (14, 2113, 603, 2451), (16, 2017, 527, 2098)]",470.3333333333333,210.33333333333334,678.8392871496005,306405.0,0.0
B101021448.jpg,2,"[(17, 2157, 597, 2452), (859, 1520, 1199, 1725)]",460.0,250.0,759.5145242192541,240800.0,0.0
B101021466.jpg,1,"[(14, 2004, 649, 2255)]",635.0,251.0,0.0,159385.0,0.0
B101021662.jpg,1,"[(18, 1804, 786, 2445)]",768.0,641.0,0.0,492288.0,0.0
B101021743.jpg,1,"[(28, 2108, 651, 2496)]",623.0,388.0,0.0,241724.0,0.0
B101021753.jpg,1,"[(66, 2047, 654, 2416)]",588.0,369.0,0.0,216972.0,0.0
B101021773.jpg,1,"[(12, 1951, 686, 2449)]",674.0,498.0,0.0,335652.0,0.0
B101021776.jpg,1,"[(24, 1814, 705, 2443)]",681.0,629.0,0.0,428349.0,0.0
B101021820.jpg,1,"[(14, 1887, 619, 2445)]",605.0,558.0,0.0,337590.0,0.0
B101021827.jpg,1,"[(11, 1988, 850, 2455)]",839.0,467.0,0.0,391813.0,0.0
B101021861.jpg,1,"[(18, 1901, 788, 2453)]",770.0,552.0,0.0,425040.0,0.0
B101021870.jpg,2,"[(53, 2149, 696, 2485), (806, 2139, 1289, 2448)]",563.0,322.5,524.9434493352594,365295.0,0.0
B101021880.jpg,1,"[(38, 1906, 803, 2443)]",765.0,537.0,0.0,410805.0,0.0
B101021921.jpg,1,"[(52, 2042, 643, 2406)]",591.0,364.0,0.0,215124.0,0.0
B101021973.jpg,1,"[(10, 2008, 746, 2441)]",736.0,433.0,0.0,318688.0,0.0
B101022024.jpg,1,"[(24, 1852, 868, 2453)]",844.0,601.0,0.0,507244.0,0.0
B101022095.jpg,1,"[(28, 2004, 730, 2435)]",702.0,431.0,0.0,302562.0,0.0
B101022181.jpg,1,"[(16, 1691, 625, 2440)]",609.0,749.0,0.0,456141.0,0.0
B101022232.jpg,1,"[(11, 2098, 428, 2444)]",417.0,346.0,0.0,144282.0,0.0
B101022576.jpg,1,"[(45, 1935, 719, 2392)]",674.0,457.0,0.0,308018.0,0.0
B101022588.jpg,1,"[(16, 1850, 854, 2446)]",838.0,596.0,0.0,499448.0,0.0
B101022692.jpg,1,"[(21, 2009, 676, 2436)]",655.0,427.0,0.0,279685.0,0.0
B101022756.jpg,1,"[(9, 1813, 862, 2447)]",853.0,634.0,0.0,540802.0,0.0
B101022787.jpg,1,"[(14, 1659, 593, 2416)]",579.0,757.0,0.0,438303.0,0.0
B101022802.jpg,2,"[(12, 1882, 719, 2449), (901, 1496, 1126, 1755)]",466.0,413.0,657.8079601981113,459144.0,0.0
